,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
747,01 - C1249 - 782.M.S.SUBBALAKSHMI,11,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,MS Subbulakshmi,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/782.M.S.SUBBALAKSHMI//
662,46 - C0075 - 079-BMK_Chowdiah_Mem,2,nannu_brOva_nIkinta,Abhogi,tyAgarAja,M BalamuraliKrishna,https://www.sangeethamshare.org/asokan/CARNATIC/079-BMK_Chowdiah_Memorial_1982/
645,09 - C0095 - NRK-003--LGJ-KRM-,3,nannu_brOva_nIkinta,Abhogi,tyAgarAja,Nedunuri Krishnamurthy,https://www.sangeethamshare.org/ksj/Nedunri-Krishnamurthy/NRK-003--LGJ-KRM-/
823,03 - C0030 - 206-s_rAjam-Vocal-SR,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,S Rajam,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/206-s_rAjam-Vocal-SR_CL_VR-Houston_TX-USA-1982//
767,01 - C3037 - 617.VV_Ravi-Violin_S,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,VV Ravi,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/617.VV_Ravi-Violin_Solo//
774,01 - C3321 - 3272-ML_Vasanthakuma,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,ML Vasanthakumari,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3272-ML_Vasanthakumari-DTH//
871,15 - C0383 - 379-Madurai_Mani_Iye,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Madurai Mani Iyer,https://www./sangeethamshare.org/muralidaran/Uploads-301-400/379-Madurai_Mani_Iyer-Live_Concert-23//
581,06 - c0641 - 0739_Ms.Subbalakshmi,2,manasAvrtA_garvamEtikE,Abhogi,patnam_subhramanya_iyer,Subbalakshmi Swaminathan,https://www.sangeethamshare.org/svasu/UPLOADS-0601-0800/0739_Ms.SubbalakshmiSwaminathan/
754,01 - C1999 - 1995-Pattabhirama_Pa,1,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Pattabhirama Pandit,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1995-Pattabhirama_Pandit/
468,02 - C0108 - 116_Bangalore_Brothe,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Bangalore Brothers,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/116_Bangalore_Brothers_Mys_Rajesh_KUJayachandra_Rao_Raghunandan_RLKM/
828,03 - C0277 - 19-sikkil_mAla_chand,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Sikkil Mala Chandrasekhar,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/Season_2009/19-sikkil_mAla_chandhrashEkhar-Flute-JayaTV_MMU-2009//
851,09 - C0083 - MMI--036,4,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Madurai Mani Iyer,https://www.sangeethamshare.org/ksj/Madurai-Mani-Iyer/MMI--036/
751,01 - C1555 - 1688-Guruvayur_S_Sri,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Guruvayoor S Sreekrishnan,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1688-Guruvayur_S_Srikrishnan-Flute-National_Programme//
895,01 - C0413 - 1149-Trichur_Brother,4,shrI_lakshmI_varAham,Abhogi,m_dIkshitar,Trichur Brothers,https://www.sangeethamshare.org/tvg/UPLOADS-1001---1200/1149-Trichur_Brothers//
603,03 - C0217 - 012-N-RamaNi_Lalgudi,2,manasu_nilpa_shakti,Abhogi,tyAgarAja,Lalgudi Jayaraman,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/012-N-RamaNi_Lalgudi-Jayaraaman-5//
859,10 - C0574 - 585-Dr_N_Ramani-Flut,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,N Ramani,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/585-Dr_N_Ramani-Flute//
470,02 - C0113 - 121_Tanjore_S_Kalyan,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Tanjore S Kalyanaraman,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/121_Tanjore_S_Kalyanaraman/
890,57 - C0229 - 229-Lakshmi_Rangaraj,3,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Lakshmi Rangarajan,https://www.sangeethamshare.org/sreekanth/229-Lakshmi_Rangarajan-Live_Concert2//
474,02 - C0337 - 351_Neyveli_Santhana,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Neyveli Santhanagopalan,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/351_Neyveli_Santhanagopalan/
940,01 - C3554 - 3517-Mohan_Santhanam,3,tAmasamika_tALanu,Abhogi,GN_bAlasubramanian,Mohan Santhanam,https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3517-Mohan_Santhanam//
59271,01 - C0174 - 1278-M_S_Gopalakrish,4,sItamma_mAyamma,vasantA,tyAgarAja,MS Gopalakrishnan,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1278-M_S_Gopalakrishnan-DR_M_Narmadha-Violin_Duet/
59191,01 - C2577 - 2583-Lalgudi_G_Jayar,3,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,Lalgudi Jayaraman,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2583-Lalgudi_G_Jayaraman-Violin//
58982,01 - C1771 - 1861-Desur_DSD_Selva,2,dEvi_ramE_mAmavAbdhi,vasantA,mysore_vAsudevAcAr,Desur DSD Selvarathinam,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1861-Desur_DSD_Selvarathinam-Nadhaswaram//
59250,01 - C2651 - 2659-Sreevalsan_J_Me,3,shrI_kAmAkSi_kaTAkSi,vasantA,subbarAya_shAstri,Sreevalsan J Menon,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2659-Sreevalsan_J_Menon-DD_Malayalam_TV_Audio//
59199,01 - C4236 - 4139-K_Gayathri-Muth,4,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,K Gayathri,https://www.sangeethamshare.org/tvg/UPLOADS-4001---4200/4139-K_Gayathri-Muthuswami_Dikshitar_Compositions//
59140,01 - C4394 - 4304-Palakkad_KL_Sre,1,paramapuruSa_jagad,vasantA,swAtitirunAL,KL Sriram,https://www.sangeethamshare.org/tvg/UPLOADS-4201---4400/4304-Palakkad_KL_Sreeram//
59093,01 - C4145 - 4091-P_Nandini_Sharm,3,mAl_marugA_SaNmukhA,vasantA,pApanAsam_sivan,P Nandini Sharma,https://www.sangeethamshare.org/tvg/UPLOADS-4001---4200/4091-P_Nandini_Sharma//
59096,03 - C0547 - 305-Bombay_Sisters-V,8,mAl_marugA_SaNmukhA,vasantA,pApanAsam_sivan,Bombay Sisters,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/305-Bombay_Sisters-Vocal_duet-Stony_Brook-NY-USA-1989//
59032,05 - C0026 - 30-MDR-LS-DRR,4,harihara_putram_shAstAram,vasantA,m_dIkshitar,MD Ramanathan,https://www.sangeethamshare.org/sridharan/30-MDR-LS-DRR/
59341,03 - C0214 - 017-thiruvaiyAr-thyA,4,sItamma_mAyamma,vasantA,tyAgarAja,Multiple Artists,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/017-thiruvaiyAr-thyAgarAja-ArADhana-1994-Vol2//
59332,01 - C6700 - 6520-K_Sathyanarayan,3,sItamma_mAyamma,vasantA,tyAgarAja,K Sathyanarayanan,https://www./sangeethamshare.org/tvg/UPLOADS-6401---6600/6520-K_Sathyanarayanan-TV_Audio-Navarasa_Navarathri//
59429,06 - c0065 - 0074-Meenakshi-Sesha,5,tillAnA,vasantA,lAlgudi_jayarAman,Meenakshi Seshadri,https://www.sangeethamshare.org/svasu/UPLOADS-0001-0200/0074-Meenakshi-Seshadri-1-2-07-5PM/
59225,06 - c0687 - 0785_Sri.SriramParth,1,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,Sriram Parthasarathy,https://www.sangeethamshare.org/svasu/UPLOADS-0601-0800/0785_Sri.SriramParthasarathy/
59300,01 - C3276 - 3222-Subha_Ganesan,1,sItamma_mAyamma,vasantA,tyAgarAja,Subha Ganesan,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3222-Subha_Ganesan//
59358,05 - C0021 - 25-KVN_MSG_PR,4,sItamma_mAyamma,vasantA,tyAgarAja,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/sridharan/25-KVN_MSG_PR/
59068,46 - C0057 - 062-SSI,3,harihara_putram_shAstAram,vasantA,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/asokan/CARNATIC/062-SSI/
59328,01 - C6455 - 6305-Gayathri_Venkat,3,sItamma_mAyamma,vasantA,tyAgarAja,Gayathri Venkataraghavan,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6305-Gayathri_Venkataraghavan//
59174,02 - C0560 - 576_Vrinda_Acharya_v,8,rAgam_tAnam_pallavi,vasantA,Own/Others,Vrinda Acharya,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/576_Vrinda_Acharya_vAcaspathi_vasantha/
59279,01 - C0660 - 156.MAHARAJAPURAM_S_,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram S Ramachandran,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/156.MAHARAJAPURAM_S_RAMACHANDRAN-ISAI_VIZHA//
59167,19 - C0118 - 119_2010_02_10_Unnik,6,paramapuruSa_jagad,vasantA,swAtitirunAL,P Unnikrishnan,https://www.sangeethamshare.org/sv/119_2010_02_10_Unnikrisnan_Odukatur/
59314,01 - C5402 - 5309-RS_Jayalakshmi-,1,sItamma_mAyamma,vasantA,tyAgarAja,RS Jayalakshmi,https://www.sangeethamshare.org/tvg/UPLOADS-5201---5400/5309-RS_Jayalakshmi-Veena/
59194,01 - C3014 - 1181-Uma-Geetha,1,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,"Uma,Geetha",https://www.sangeethamshare.org/tvg/UPLOADS-1001---1200/1181-Uma-Geetha//
59196,01 - C3752 - 3684-VV_Subramanyam-,2,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,VV Subramanyam,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3684-VV_Subramanyam-Violin//
58973,07 - C0019 - M.Santhanam-A,2,brhAdambikAyai,vasantA,m_dIkshitar,Maharajapuram Santhanam,https://www.sangeethamshare.org/nagarajan/M.Santhanam/M.Santhanam-A//
59057,22 - C0088 - 006_SSI_1966,7,harihara_putram_shAstAram,vasantA,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/sreenivasa/Dr_Semmangudi-Srinivasa-Iyer/006_SSI_1966//
59037,09 - C0131 - SSI--030--Coimbatore,6,harihara_putram_shAstAram,vasantA,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/ksj/Semmangudi-Srinivasa-Iyer/SSI--030--Coimbatore-Ragasudha-Apr-81-/
58976,15 - C0134 - 129-Maharajapuram_Sa,3,brhAdambikAyai,vasantA,m_dIkshitar,Maharajapuram Santhanam,https://www.sangeethamshare.org/muralidaran/Uploads-101-200/129-Maharajapuram_Santhanam-Live_Concert-10//
59132,01 - C2402 - 2392-N_Bhairavi-N_Ma,1,paramapuruSa_jagad,vasantA,swAtitirunAL,"N Bhairavi,N Malavi",https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2392-N_Bhairavi-N_Malavi//
59039,09 - C0134 - SSI--033--@Sengotta-,7,harihara_putram_shAstAram,vasantA,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/ksj/Semmangudi-Srinivasa-Iyer/SSI--033--@Sengotta-/
59120,01 - c0310 - 1034.Suguna_Purushot,4,naTanam_AdinAr_vegu,vasantA,gOpalakrishna_bharati,Suguna Purushothaman,https://www.sangeethamshare.org/tvg/UPLOADS-1001---1200/1034.Suguna_Purushothaman-Dwi_thAla_avadhAnam-1-Podhigai_TV/
59149,01 - C5823 - 5701-Poorna_Pragna_R,3,paramapuruSa_jagad,vasantA,swAtitirunAL,Poorna Pragna Rao,https://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5701-Poorna_Pragna_Rao//
59061,25 - C0006 - SSI_1959_MA,8,harihara_putram_shAstAram,vasantA,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/gvr/SSI_Concerts/SSI_1959_MA/
59321,01 - C6031 - 13-V_Shankaranarayan,2,sItamma_mAyamma,vasantA,tyAgarAja,V Shankaranarayanan,https://www.sangeethamshare.org/tvg/SEASON_2018/13-V_Shankaranarayanan//
58971,01 - C6733 - 6556-K_Omana_Kutty-A,2,brhAdambikAyai,vasantA,m_dIkshitar,K Omana Kutty,https://www./sangeethamshare.org/tvg/UPLOADS-6401---6600/6556-K_Omana_Kutty-AIR_TVM//
59152,01 - C6519 - 6358-Akkarai_Sisters,1,paramapuruSa_jagad,vasantA,swAtitirunAL,Akkarai Sisters,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6358-Akkarai_Sisters_TV_Audio-Chembai_2019//
59115,02 - C0511 - 526_TM_Thyagarajan_P,14,marakata_lingam_cintayEham,vasantA,m_dIkshitar,TM Thyagarajan,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/526_TM_Thyagarajan_PSN_Duet/
59281,01 - C0920 - 432.MAHARAJAPURAM_V.,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam,https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/432.MAHARAJAPURAM_V.SANTHANAM//
59277,01 - C0605 - 098.R.SURYAPRAKASH,1,sItamma_mAyamma,vasantA,tyAgarAja,R Suryaprakash,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/098.R.SURYAPRAKASH//
58962,01 - C2211 - 2235-Ranjani-Gayathr,1,brhAdambikAyai,vasantA,m_dIkshitar,"Ranjani,Gayathri",https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2235-Ranjani-Gayathri//
59190,01 - C2470 - 2470-KS_Chitra-KS_Al,3,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,"KS Chitra,KS Alamelu",https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2470-KS_Chitra-KS_Alamelu//
59289,01 - C1638 - 2246-Palghat_KV_Nara,2,sItamma_mAyamma,vasantA,tyAgarAja,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2246-Palghat_KV_Narayanaswamy//
59374,10 - C0199 - 195-Komanduri_Seshad,7,sItamma_mAyamma,vasantA,tyAgarAja,Komanduri Seshadri,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/195-Komanduri_Seshadri-Viola//
59307,01 - C4298 - 4204-U_Shrinivas-Man,4,sItamma_mAyamma,vasantA,tyAgarAja,U Shrinivas,https://www.sangeethamshare.org/tvg/UPLOADS-4201---4400/4204-U_Shrinivas-Mandolin-Ragam_24x7//
59269,01 - C0115 - 076.Prapancham_Mukhy,3,sItamma_mAyamma,vasantA,tyAgarAja,Prapancham Mukhyaprana,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/076.Prapancham_Mukhyaprana-Flute//
59353,03 - C0864 - 511-mahArAjapuram_V_,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/511-mahArAjapuram_V_santhAnam-NewJersey-1981//
59303,01 - C3636 - 005-TV_Ramprasadh,1,sItamma_mAyamma,vasantA,tyAgarAja,TV Ramprasadh,https://www.sangeethamshare.org/tvg/SEASON_2014/005-TV_Ramprasadh//
59400,18 - C0004 - Sri.T.R.Mahalingam--,2,sItamma_mAyamma,vasantA,tyAgarAja,TR Mahalingam,https://www.sangeethamshare.org/mpmohan/Sri.T.R.Mahalingam-concerts/09-IFAS-1968/Sri.T.R.Mahalingam--IFAS-1968/
59272,01 - C0260 - 1377-Mambalam_M_K_S_,2,sItamma_mAyamma,vasantA,tyAgarAja,Mambalam MKS Siva,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1377-Mambalam_M_K_S_Shiva_Nadhaswaram/
59105,01 - C1720 - 1807-DK_Pattammal,3,marakata_lingam_cintayEham,vasantA,m_dIkshitar,DK Pattammal,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1807-DK_Pattammal//
59356,03 - C1101 - 748-MS_gOpAlakriShNa,4,sItamma_mAyamma,vasantA,tyAgarAja,MS Gopalakrishnan,https://www./sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/748-MS_gOpAlakriShNan-violin//
59147,01 - C5644 - 5559-Thiruvallikeni_,1,paramapuruSa_jagad,vasantA,swAtitirunAL,Thiruvallikeni PV Thirumurthy,https://www.sangeethamshare.org/tvg/UPLOADS-5401---5600/5559-Thiruvallikeni_PV_Thirumurthy-Nadaswaram//
59186,01 - C2122 - 1819-VV_Subramanyam-,3,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,VV Subramanyam,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1819-VV_Subramanyam-Violin//
59206,01 - C6205 - 6052-S_Balachander-D,1,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,S Balachander,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6052-S_Balachander-Dikshitar-Ragam_24x7//
58998,01 - C0312 - 1036.Lalgudi_G.J.R.K,2,harihara_putram_shAstAram,vasantA,m_dIkshitar,Lalgudi GJR Krishnan,https://www.sangeethamshare.org/tvg/UPLOADS-1001---1200/1036.Lalgudi_G.J.R.Krishnan-Violin/
59383,14 - C0053 - 054_2011_January04_I,3,sItamma_mAyamma,vasantA,tyAgarAja,K Sathyanarayanan,https://www.sangeethamshare.org/sathya/054_2011_January04_IIT-Conference-Concert-GD-NB-SS-HHS//
59309,01 - C4709 - 4622-RS_Jayalakshmi-,3,sItamma_mAyamma,vasantA,tyAgarAja,RS Jayalakshmi,https://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4622-RS_Jayalakshmi-Veena//
59095,03 - C0243 - 03-Sudha_RaghunAthan,1,mAl_marugA_SaNmukhA,vasantA,pApanAsam_sivan,Sudha Raghunathan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/Season_2003/03-Sudha_RaghunAthan-JayaTVMMU-2003//
59015,02 - C0061 - 069_MDRamanathan,4,harihara_putram_shAstAram,vasantA,m_dIkshitar,MD Ramanathan,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/069_MDRamanathan/
59229,10 - C0561 - 572-Trichur_V_Ramach,1,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,Trichur V Ramachandran,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/572-Trichur_V_Ramachandran-Vocal//
59216,03 - c0289 - 244-gaNEsh_kumarEsh-,2,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,"Ganesh,Kumaresh",https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/244-gaNEsh_kumarEsh-Violin_duet-SRSM-BengaLUru-2005//
59304,01 - C3702 - 3629-B_Muthukumar-Fl,2,sItamma_mAyamma,vasantA,tyAgarAja,B Muthukumar,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3629-B_Muthukumar-Flute//
59261,14 - C0061 - 062_2012June05-MahaP,6,shrI_kAmAkSi_kaTAkSi,vasantA,subbarAya_shAstri,K Sathyanarayanan,https://www.sangeethamshare.org/sathya/062_2012June05-MahaPeriyavaPadhugaiTemple-Concert-KVS-KS//
59155,02 - C0284 - 298_Unikrishnan_HKVe,6,paramapuruSa_jagad,vasantA,swAtitirunAL,P Unnikrishnan,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/298_Unikrishnan_HKVenkatram_ArjunKumar_GiridharUdupa/
59074,01 - C1551 - 1686-MB-Chamundamba_,3,jayamangaLam_nitya,vasantA,muthaiah_bAgavatar,Salem Gayathri Venkatesan,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1686-MB-Chamundamba_Ashtothra_Krithis-Part-10//
59326,01 - C6358 - 6208-RS_Jayalakshmi-,4,sItamma_mAyamma,vasantA,tyAgarAja,RS Jayalakshmi,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6208-RS_Jayalakshmi-Veena-AIR_NP//
59311,01 - C4977 - 4896-Dwaram_Venkatas,4,sItamma_mAyamma,vasantA,tyAgarAja,Dwaram Venkataswamy Naidu,https://www.sangeethamshare.org/tvg/UPLOADS-4801---5000/4896-Dwaram_Venkataswamy_Naidu-Violin-Ragam_24x7/
59017,02 - C0136 - 144_MaharajapuramSan,4,harihara_putram_shAstAram,vasantA,m_dIkshitar,Maharajapuram Santhanam,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/144_MaharajapuramSanthanam_MA_1990/
59114,02 - C0510 - 526_TM_Thyagarajan_P,14,marakata_lingam_cintayEham,vasantA,m_dIkshitar,TM Thyagarajan,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/526_TM_Thyagarajan_PSN_Duet/
59021,03 - C0023 - 213-MS_subbulakshmi-,4,harihara_putram_shAstAram,vasantA,m_dIkshitar,MS Subbulakshmi,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/213-MS_subbulakshmi-Vocal-MSS_KAS_GD-Houston_TX-USA-1977//
59136,01 - C3370 - 3325-RS_Jayalakshmi-,5,paramapuruSa_jagad,vasantA,swAtitirunAL,RS Jayalakshmi,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3325-RS_Jayalakshmi-Veena-Isaicharal//
58967,01 - C4064 - 4009-Revathy_Krishna,4,brhAdambikAyai,vasantA,m_dIkshitar,Revathy Krishna,https://www.sangeethamshare.org/tvg/UPLOADS-4001---4200/4009-Revathy_Krishna-Veena//
59036,08 - C0040 - 47-SSI-PeramburSange,7,harihara_putram_shAstAram,vasantA,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/kl/47-SSI-PeramburSangeethaSabha-1966//
59116,03 - C0838 - 485-TM_thyAgarAjan-v,6,marakata_lingam_cintayEham,vasantA,m_dIkshitar,TM Thyagarajan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/485-TM_thyAgarAjan-vocal-1975//
59085,01 - C0759 - 261.DURGAPRASAD-GOTT,2,mAl_marugA_SaNmukhA,vasantA,pApanAsam_sivan,A Durgaprasad,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/261.DURGAPRASAD-GOTTUVADHYAM//
59388,15 - C0080 - 080-Maharajapuram_Sa,2,sItamma_mAyamma,vasantA,tyAgarAja,Maharajapuram Santhanam,https://www.sangeethamshare.org/muralidaran/Uploads-001-100/080-Maharajapuram_Santhanam-Live-Concert-6//
59079,01 - C3856 - 3792-Anuradha_Krishn,3,mA_dayai_nidhiyenum,vasantA,pApanAsam_sivan,Anuradha Krishnamurthy,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3792-Anuradha_Krishnamurthy//
59161,06 - C0705 - 0803_Ms.AmruthaMural,3,paramapuruSa_jagad,vasantA,swAtitirunAL,Amritha Murali,https://www.sangeethamshare.org/svasu/UPLOADS-0801-1000/0803_Ms.AmruthaMurali/
59367,09 - C0067 - MMI--005,9,sItamma_mAyamma,vasantA,tyAgarAja,Madurai Mani Iyer,https://www.sangeethamshare.org/ksj/Madurai-Mani-Iyer/MMI--005/
59051,15 - C0225 - 220-Semmangudi-Live_,7,harihara_putram_shAstAram,vasantA,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/muralidaran/Uploads-201-300/220-Semmangudi-Live_Concert-7//
59248,01 - C3472 - 3434-G_Srikanth-Myso,1,shaila_sutE_shiva_sahitE,vasantA,mysore_vAsudevAcAr,G Srikanth,https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3434-G_Srikanth-Mysore_Vasudevachar_Krithis//
59395,15 - C0236 - 231-M.L.Vasanthakuma,1,sItamma_mAyamma,vasantA,tyAgarAja,ML Vasanthakumari,https://www.sangeethamshare.org/muralidaran/Uploads-201-300/231-M.L.Vasanthakumari-Live_Concert-26//
59157,03 - C0776 - 435-TV_shankaranArAy,3,paramapuruSa_jagad,vasantA,swAtitirunAL,TV Sankaranarayanan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/435-TV_shankaranArAyaNan-vocal-Pittsburg-1975//
59245,01 - c0672 - 169.SEETHA_RAJAN-ISA,9,sannutAngi,vasantA,muthaiah_bAgavatar,Seetha Rajan,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/169.SEETHA_RAJAN-ISAI_VIZHA-VARIOUS_VARNAMS//
59180,01 - C1341 - 0884.P.UNNIKRISHNAN,2,rAmacandram_bhAvayAmi,vasantA,m_dIkshitar,P Unnikrishnan,https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0884.P.UNNIKRISHNAN//
59379,10 - C0446 - 451-KS_Gopalakrishna,5,sItamma_mAyamma,vasantA,tyAgarAja,KS Gopalakrishnan,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/451-KS_Gopalakrishnan-Flute//
59260,10 - C0393 - 391-Manchala_Jaganna,4,shrI_kAmAkSi_kaTAkSi,vasantA,subbarAya_shAstri,Manchala Jagannatha Rao,https://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/391-Manchala_Jagannatha_Rao-Veena//
59166,15 - C0100 - 096-T.V.Sankaranaray,11,paramapuruSa_jagad,vasantA,swAtitirunAL,TV Sankaranarayanan,https://www.sangeethamshare.org/muralidaran/Uploads-001-100/096-T.V.Sankaranarayanan-Live_Concert-6//
59020,02 - C0255 - 269_PalghatKVNarayan,7,harihara_putram_shAstAram,vasantA,m_dIkshitar,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/269_PalghatKVNarayanaswamy/
59329,01 - C6506 - 05-Akkarai_Sisters-V,2,sItamma_mAyamma,vasantA,tyAgarAja,Akkarai Sisters,https://www.sangeethamshare.org/tvg/SEASON_2019/05-Akkarai_Sisters-Vocal_Duet//
59308,01 - C4705 - 4618-TV_Sankaranaray,1,sItamma_mAyamma,vasantA,tyAgarAja,TV Sankaranarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4618-TV_Sankaranarayanan-Ragam_24x7//
59415,38 - C0053 - 009-TMT-PUNE,3,sItamma_mAyamma,vasantA,tyAgarAja,TM Thyagarajan,https://www.sangeethamshare.org/rao_sharath/TMT/009-TMT-PUNE/
59026,03 - C0826 - 473-semmangudi_shrIn,6,harihara_putram_shAstAram,vasantA,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/473-semmangudi_shrInivAsa_iyer-vocal//
59102,01 - C0016 - 1495-D_K_Pattammal,4,marakata_lingam_cintayEham,vasantA,m_dIkshitar,DK Pattammal,https://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1495-D_K_Pattammal/
